age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
39, Private,13, Divorced,6, White, Male,0,0,60,1,0
27, Private,13, Never-married,11, White, Male,0,0,50,1,0
71, Private,4, Widowed,1, White, Male,6097,0,40,1,1
58, State-gov,14, Married-civ-spouse,1, White, Male,0,0,40,1,1
20, Private,10, Never-married,6, Black, Female,0,0,14,1,0
32, Private,9, Divorced,11, White, Male,0,0,40,1,0
34, Private,9, Married-civ-spouse,11, White, Male,0,1672,40,1,0
51, Private,13, Married-civ-spouse,6, White, Male,0,0,47,1,1
45, Private,9, Married-civ-spouse,2, White, Male,0,0,48,1,1
43, Self-emp-not-inc,13, Married-civ-spouse,9, Asian-Pac-Islander, Female,0,0,80,16,0
21, Private,10, Never-married,4, White, Male,0,0,10,1,0
42, Local-gov,7, Married-civ-spouse,7, White, Male,0,0,40,1,0
47, Private,10, Married-civ-spouse,5, White, Male,0,0,45,5,0
48, Federal-gov,13, Married-civ-spouse,5, White, Female,7688,0,40,1,1
34, Private,9, Married-civ-spouse,11, White, Male,0,0,40,36,0
32, Private,11, Married-civ-spouse,7, White, Male,0,0,40,1,0
36, Private,9, Married-civ-spouse,11, White, Male,4064,0,40,1,0
49, Private,9, Separated,5, White, Female,0,0,40,1,0
46, Private,11, Married-civ-spouse,11, Black, Male,0,0,40,1,1
55, Self-emp-not-inc,9, Married-civ-spouse,4, White, Male,0,0,40,1,0
28, Self-emp-not-inc,13, Married-civ-spouse,6, White, Female,0,0,5,1,0
37, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,50,1,1
26, Private,9, Married-AF-spouse,6, White, Male,0,0,55,1,0
31, Private,10, Divorced,5, Black, Female,0,0,40,29,0
30, Private,11, Married-civ-spouse,10, White, Female,0,0,40,9,1
46, Private,9, Divorced,1, White, Female,0,0,60,1,0
34, Private,6, Married-civ-spouse,11, White, Male,0,0,40,1,0
44, Private,9, Never-married,9, Asian-Pac-Islander, Female,0,0,45,18,0
22, Private,13, Never-married,5, White, Female,0,0,60,1,0
23, Private,13, Never-married,4, White, Male,0,0,66,17,0
19, Private,10, Never-married,5, Asian-Pac-Islander, Male,0,0,40,37,0
50, Federal-gov,13, Married-civ-spouse,1, White, Male,7298,0,40,1,1
48, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
45, Private,10, Married-civ-spouse,2, White, Male,0,0,40,10,1
60, Federal-gov,10, Widowed,1, White, Female,0,0,40,8,0
55, Local-gov,8, Widowed,5, White, Female,0,0,40,1,0
50, Local-gov,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
22, Federal-gov,10, Never-married,5, Black, Male,0,0,20,1,0
35, Private,6, Never-married,5, White, Male,0,0,40,1,0
29, Private,14, Never-married,3, White, Male,0,0,55,33,0
64, Private,10, Widowed,5, White, Female,0,0,40,2,0
27, Private,7, Divorced,9, White, Female,0,0,40,1,0
23, Private,10, Never-married,11, White, Male,0,0,40,1,0
40, Private,16, Married-civ-spouse,3, White, Male,0,0,60,1,1
24, Private,9, Married-civ-spouse,6, White, Male,0,0,50,1,0
38, Self-emp-not-inc,9, Divorced,8, White, Male,0,0,50,1,0
38, Private,9, Divorced,9, White, Male,0,0,45,1,0
33, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
47, Private,14, Divorced,1, White, Male,0,0,42,1,0
41, Private,13, Married-civ-spouse,1, White, Male,0,0,40,30,0
74, Self-emp-inc,10, Married-civ-spouse,1, White, Male,0,0,35,1,1
23, Private,9, Never-married,11, White, Male,0,0,40,1,0
57, Local-gov,9, Divorced,5, White, Female,0,0,40,1,0
44, Private,9, Married-civ-spouse,5, White, Male,0,0,48,1,1
37, Private,3, Separated,4, White, Female,0,0,40,5,0
32, Private,9, Married-civ-spouse,8, White, Female,0,0,40,1,0
25, Private,9, Never-married,6, White, Male,0,0,40,1,0
37, Private,9, Never-married,4, Black, Female,0,0,30,1,0
23, Private,10, Never-married,10, White, Male,0,0,25,1,0
41, Self-emp-inc,15, Married-civ-spouse,3, White, Male,0,0,45,23,1
37, Local-gov,10, Married-civ-spouse,11, White, Male,5178,0,40,1,1
21, Private,9, Never-married,4, White, Female,0,0,40,1,0
24, Private,9, Never-married,11, White, Male,0,0,40,1,0
50, Private,9, Divorced,6, White, Female,0,0,65,1,0
42, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,1
28, Private,9, Never-married,9, White, Female,0,0,40,25,0
21, Private,9, Never-married,9, White, Male,0,0,40,1,0
32, Private,10, Married-civ-spouse,1, White, Male,0,0,50,10,0
24, Private,10, Never-married,5, White, Female,3325,0,52,22,0
39, Self-emp-inc,9, Divorced,11, White, Male,0,0,60,1,0
49, Private,9, Married-civ-spouse,6, White, Male,0,0,40,1,1
19, Private,7, Never-married,7, White, Male,0,0,10,1,0
51, Private,9, Widowed,4, White, Female,0,0,24,1,0
65, Self-emp-not-inc,10, Widowed,11, White, Female,0,0,35,1,0
31, Private,9, Never-married,11, White, Male,4101,0,40,1,0
27, Private,10, Never-married,2, Black, Male,0,0,25,1,0
42, Local-gov,10, Married-civ-spouse,12, White, Male,0,0,40,1,1
36, Private,9, Divorced,8, White, Male,0,0,50,1,0
48, Private,14, Married-civ-spouse,1, White, Male,15024,0,40,1,1
25, Private,10, Never-married,5, White, Male,0,1590,40,1,0
34, Private,9, Married-civ-spouse,11, White, Male,0,1573,40,1,0
46, Private,2, Separated,9, White, Female,0,0,40,25,0
50, Private,9, Married-spouse-absent,2, White, Female,0,0,40,1,0
23, Private,9, Never-married,4, Black, Male,0,0,25,1,0
29, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
23, Private,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
50, Private,9, Married-civ-spouse,11, White, Male,0,0,60,1,1
59, Self-emp-inc,10, Married-civ-spouse,1, White, Male,15024,0,60,1,1
23, Private,13, Never-married,3, White, Female,0,0,25,1,0
23, Private,7, Never-married,2, White, Male,0,0,50,1,0
45, Federal-gov,10, Married-civ-spouse,7, White, Male,0,0,65,1,1
37, Private,9, Divorced,11, White, Male,0,0,49,1,0
39, State-gov,14, Married-civ-spouse,3, White, Female,5178,0,38,1,1
51, Private,10, Never-married,1, White, Female,0,0,12,1,0
17, Private,5, Never-married,4, White, Female,0,0,20,1,0
25, Private,10, Never-married,4, White, Male,0,0,25,1,0
46, Private,7, Divorced,9, Amer-Indian-Eskimo, Male,0,0,43,10,0
31, Private,8, Separated,7, Black, Male,0,0,40,1,0
61, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,42,1,0
44, Private,16, Married-civ-spouse,1, White, Male,0,0,60,1,1
50, Private,9, Married-civ-spouse,9, White, Male,0,0,50,1,1
23, Private,9, Never-married,8, White, Male,0,0,40,1,0
52, Private,4, Never-married,9, Black, Female,0,0,40,1,0
42, Private,9, Separated,5, White, Female,0,0,40,1,0
51, Self-emp-inc,10, Separated,6, White, Female,0,0,40,1,0
36, Private,14, Married-civ-spouse,3, White, Male,0,0,60,1,1
46, Self-emp-not-inc,13, Married-civ-spouse,11, White, Male,0,0,40,1,0
23, Self-emp-inc,10, Never-married,3, White, Male,0,0,50,1,0
53, Federal-gov,13, Divorced,1, Black, Female,0,0,50,1,1
26, Private,13, Never-married,6, White, Female,0,0,40,1,0
40, Private,9, Separated,4, White, Female,0,0,25,1,0
33, Private,10, Never-married,4, White, Male,0,0,32,1,0
44, State-gov,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
59, Private,6, Married-spouse-absent,12, Asian-Pac-Islander, Male,0,0,40,4,0
53, Self-emp-not-inc,14, Divorced,1, White, Male,0,0,50,1,1
41, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
47, Self-emp-inc,9, Married-civ-spouse,1, White, Male,0,0,40,1,1
41, Private,9, Married-civ-spouse,11, White, Male,0,0,45,1,0
52, Self-emp-inc,16, Married-civ-spouse,3, White, Male,99999,0,65,1,1
31, Private,9, Never-married,4, White, Male,0,0,40,1,0
47, Private,9, Married-civ-spouse,4, Black, Male,0,0,60,1,1
31, Private,7, Divorced,8, White, Male,0,0,50,1,0
32, Private,13, Married-civ-spouse,1, White, Male,0,0,43,1,1
49, Local-gov,14, Never-married,3, White, Female,4650,0,40,1,0
37, Private,9, Divorced,11, White, Male,0,0,40,1,0
47, Private,5, Married-civ-spouse,9, White, Male,0,0,40,1,0
27, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
28, Private,13, Married-civ-spouse,1, White, Female,0,0,40,1,1
51, Private,9, Married-civ-spouse,4, White, Male,7298,0,40,23,1
33, Private,9, Never-married,5, White, Female,0,1617,40,1,0
59, Private,14, Married-civ-spouse,3, White, Male,0,0,60,1,0
46, Private,13, Married-civ-spouse,6, White, Male,0,0,55,1,1
46, Private,10, Divorced,11, White, Male,0,0,40,1,1
31, Private,9, Married-civ-spouse,6, White, Male,0,0,50,1,1
42, Local-gov,10, Married-civ-spouse,1, White, Male,15024,0,40,1,1
26, Private,13, Never-married,5, White, Male,0,0,40,1,0
17, Private,7, Never-married,14, White, Female,0,0,40,1,0
59, Private,9, Married-civ-spouse,9, White, Male,0,0,30,26,0
42, Self-emp-not-inc,10, Never-married,3, White, Male,0,0,40,1,0
44, Private,10, Married-civ-spouse,5, White, Female,0,0,35,1,0
19, Private,10, Never-married,6, White, Female,0,0,22,1,0
28, Private,11, Never-married,6, White, Female,0,0,40,1,0
33, Private,13, Married-civ-spouse,6, White, Male,0,0,45,1,0
38, Private,4, Married-civ-spouse,11, White, Male,0,0,36,5,0
18, Private,10, Never-married,4, White, Female,0,0,20,1,0
56, Private,10, Married-civ-spouse,11, White, Male,0,0,45,1,0
53, Federal-gov,9, Married-civ-spouse,7, White, Male,0,1740,50,1,0
55, Private,9, Divorced,1, White, Male,0,0,60,1,1
48, Private,11, Married-spouse-absent,3, White, Male,0,0,40,1,0
39, Private,9, Married-civ-spouse,2, White, Male,0,0,48,1,1
25, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
54, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,0,60,1,1
70, Private,10, Widowed,1, White, Female,0,0,12,1,0
28, Private,9, Separated,4, White, Female,0,0,25,1,0
25, Private,9, Never-married,2, White, Male,0,0,45,1,0
34, Private,10, Never-married,4, White, Male,0,0,50,1,0
20, Private,9, Never-married,7, White, Male,0,0,40,1,0
51, Self-emp-inc,15, Divorced,3, White, Male,27828,0,60,1,1
65, Private,9, Married-civ-spouse,6, White, Male,9386,0,40,1,1
31, Private,13, Never-married,1, Black, Female,0,0,40,1,0
35, Private,10, Divorced,1, White, Female,0,0,40,1,0
28, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
40, Private,9, Never-married,2, Black, Male,0,0,40,1,0
21, Private,10, Never-married,5, White, Female,0,1721,35,1,0
37, Private,13, Never-married,1, White, Male,0,0,50,1,0
42, Self-emp-not-inc,14, Married-civ-spouse,3, White, Male,0,0,65,1,0
54, Private,4, Divorced,9, White, Male,0,0,40,25,0
27, Private,3, Never-married,7, White, Male,0,0,40,5,0
42, Private,11, Never-married,10, White, Male,0,0,40,1,0
25, Private,12, Never-married,3, White, Male,0,0,50,1,1
58, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
48, Private,9, Divorced,1, White, Female,0,0,40,1,0
52, Private,9, Never-married,3, White, Female,0,323,40,1,0
35, Private,9, Separated,7, Black, Female,0,0,48,1,0
47, Self-emp-inc,15, Never-married,4, White, Male,0,0,60,1,1
47, Self-emp-inc,14, Married-civ-spouse,1, White, Male,15024,0,55,1,1
62, Federal-gov,9, Widowed,1, White, Female,0,0,36,1,0
48, Private,9, Never-married,4, White, Female,0,0,32,14,0
33, Private,10, Never-married,11, Black, Male,0,0,40,1,0
65, Private,9, Widowed,5, White, Female,0,0,40,1,0
43, Self-emp-not-inc,7, Married-civ-spouse,11, White, Male,0,0,55,1,0
20, Private,9, Never-married,5, White, Male,0,0,40,1,0
28, State-gov,7, Separated,5, Asian-Pac-Islander, Female,0,0,40,4,0
31, Local-gov,9, Divorced,5, White, Female,0,0,40,1,0
34, Private,10, Married-civ-spouse,7, White, Male,4064,0,40,1,0
59, Private,9, Married-civ-spouse,7, White, Male,0,0,50,1,0
37, Private,10, Married-civ-spouse,2, White, Male,0,0,40,1,0
52, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,70,1,1
58, Private,9, Married-civ-spouse,6, White, Female,0,0,40,35,0
20, Private,9, Never-married,3, White, Female,0,0,40,1,0
49, Private,12, Married-civ-spouse,6, White, Male,15024,0,60,1,1
54, Private,10, Widowed,3, White, Male,0,0,50,1,0
24, Private,13, Never-married,1, Asian-Pac-Islander, Female,0,0,40,12,0
30, Private,13, Never-married,6, White, Male,0,0,40,1,0
32, Private,13, Never-married,5, White, Male,0,0,40,1,0
20, State-gov,10, Married-civ-spouse,4, White, Male,0,0,40,1,0
30, Private,9, Married-civ-spouse,6, White, Male,0,0,52,1,1
35, Private,9, Never-married,6, White, Male,4787,0,40,1,1
25, Private,3, Never-married,9, White, Male,0,0,40,5,0
37, Private,6, Married-civ-spouse,11, White, Male,0,0,48,1,0
20, Private,10, Never-married,6, White, Female,0,0,25,1,0
22, Private,9, Never-married,7, White, Male,0,0,70,1,0
41, Federal-gov,14, Married-civ-spouse,1, White, Male,0,1848,40,1,1
41, Private,14, Divorced,1, White, Female,0,0,45,1,0
28, Private,13, Married-civ-spouse,5, White, Male,0,1887,40,1,1
41, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
21, Private,9, Never-married,11, White, Male,0,0,30,1,0
25, Private,4, Never-married,9, White, Female,0,0,40,22,0
24, Private,12, Married-civ-spouse,6, White, Female,0,0,20,1,0
24, Private,9, Never-married,4, White, Male,0,0,30,1,0
50, Local-gov,15, Married-civ-spouse,3, White, Male,0,0,40,1,1
59, Private,13, Divorced,5, White, Female,0,0,40,1,0
23, Private,6, Married-civ-spouse,2, White, Male,0,0,40,1,0
39, Private,13, Married-civ-spouse,5, White, Male,0,0,45,1,1
45, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
36, Private,9, Divorced,11, White, Male,0,0,40,1,0
25, Private,13, Never-married,3, Black, Female,0,0,55,1,0
33, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,60,1,0
46, Private,14, Married-civ-spouse,1, White, Male,0,1977,45,1,1
20, Private,9, Never-married,2, White, Male,0,0,45,1,0
23, Private,10, Married-civ-spouse,6, White, Male,0,0,45,1,0
56, Private,5, Married-civ-spouse,6, White, Male,0,0,40,1,0
46, Private,10, Married-civ-spouse,3, White, Male,5178,0,38,1,1
42, Private,12, Divorced,3, White, Female,0,0,45,1,0
31, Private,12, Divorced,4, Amer-Indian-Eskimo, Female,0,0,40,1,0
20, Private,10, Never-married,4, White, Female,0,0,40,1,0
44, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,55,1,0
41, Private,13, Married-civ-spouse,3, Black, Female,0,0,35,20,1
42, Private,13, Divorced,6, White, Male,0,1590,40,1,0
43, Private,13, Married-civ-spouse,8, White, Male,0,0,50,1,1
38, State-gov,14, Never-married,3, White, Female,0,0,40,1,0
54, Private,9, Married-civ-spouse,5, White, Male,7298,0,60,1,1
21, Private,10, Never-married,4, White, Female,0,0,40,1,0
26, Private,10, Never-married,11, White, Male,0,0,40,1,0
39, Private,13, Married-civ-spouse,3, White, Female,7688,0,32,1,1
59, Private,4, Married-civ-spouse,4, White, Female,0,0,99,1,0
62, Private,9, Widowed,4, White, Female,0,0,24,1,0
52, Private,8, Married-civ-spouse,9, White, Male,0,0,45,1,1
31, Private,10, Married-civ-spouse,6, Black, Female,0,0,40,1,0
54, Private,10, Married-civ-spouse,9, White, Male,0,0,40,1,0
61, Private,9, Married-civ-spouse,4, White, Female,0,0,4,1,0
67, Private,15, Married-civ-spouse,3, White, Male,20051,0,48,1,1
30, Private,1, Never-married,8, White, Male,0,0,40,5,0
26, Local-gov,13, Never-married,3, White, Female,0,0,40,1,0
28, Private,7, Never-married,9, Black, Male,0,0,40,1,0
40, Private,1, Married-spouse-absent,5, White, Male,0,0,40,1,0
27, Private,9, Never-married,11, White, Male,0,0,50,1,0
35, Private,9, Married-civ-spouse,7, Black, Male,0,0,40,1,0
44, Private,10, Married-civ-spouse,6, White, Male,0,0,45,1,1
45, Private,14, Married-civ-spouse,1, White, Male,0,0,50,1,1
24, Private,13, Never-married,3, White, Female,0,0,40,1,0
37, Private,10, Married-civ-spouse,5, Black, Male,0,0,40,3,1
60, Private,4, Married-spouse-absent,9, White, Male,0,0,40,1,0
40, Private,12, Married-civ-spouse,10, White, Male,0,0,42,1,1
19, Private,9, Never-married,4, Black, Male,0,0,25,1,0
47, Private,9, Separated,1, White, Female,0,0,37,1,0
36, Self-emp-not-inc,10, Divorced,6, White, Female,0,0,35,1,0
46, Federal-gov,13, Divorced,3, White, Female,0,0,50,1,1
29, Private,9, Married-civ-spouse,8, White, Male,0,0,55,1,0
21, Private,10, Never-married,5, White, Female,0,0,40,1,0
29, Private,9, Never-married,9, Other, Male,0,0,40,17,0
19, Private,10, Never-married,6, White, Male,0,0,35,1,0
29, Private,9, Married-civ-spouse,6, White, Female,0,0,40,1,1
32, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
26, Private,13, Never-married,5, White, Male,0,0,40,1,0
43, Self-emp-inc,14, Married-civ-spouse,1, White, Male,5013,0,45,1,0
35, Private,12, Never-married,5, White, Female,0,0,35,1,0
40, Private,9, Divorced,5, White, Female,0,0,45,8,0
69, Self-emp-not-inc,9, Married-civ-spouse,10, White, Male,0,0,30,1,0
57, Local-gov,14, Divorced,4, Black, Female,0,0,40,1,0
79, Local-gov,16, Widowed,3, White, Female,0,0,40,1,0
47, Private,9, Never-married,1, White, Female,0,0,50,2,0
23, Private,5, Never-married,4, Black, Female,0,0,30,1,0
35, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,0
36, Private,3, Married-civ-spouse,9, White, Male,7298,0,40,5,1
27, Local-gov,12, Never-married,5, Black, Female,0,0,40,1,0
30, Private,13, Never-married,6, White, Male,0,0,40,1,0
26, Local-gov,13, Married-civ-spouse,5, White, Male,0,0,41,1,0
88, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,40,1,0
38, Private,9, Divorced,4, White, Female,0,0,48,1,0
54, Private,13, Divorced,1, Black, Female,0,0,45,1,1
37, Private,9, Never-married,6, White, Male,0,0,40,1,0
63, Self-emp-not-inc,6, Married-civ-spouse,9, White, Male,0,0,40,1,0
51, Private,9, Married-civ-spouse,6, White, Male,7688,0,40,1,1
35, Private,9, Married-civ-spouse,7, White, Male,0,0,60,1,0
47, Private,14, Never-married,3, White, Female,0,0,25,1,0
40, Private,14, Married-civ-spouse,3, White, Male,0,0,50,1,1
47, Private,9, Separated,11, Black, Female,0,0,40,1,0
43, Private,12, Never-married,6, White, Male,0,0,40,1,0
33, Self-emp-not-inc,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
18, Private,7, Never-married,2, Black, Male,0,0,40,1,0
26, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
56, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,1
29, Private,13, Married-civ-spouse,6, White, Male,0,0,55,1,0
45, Self-emp-not-inc,4, Married-civ-spouse,1, White, Male,0,0,65,1,1
29, Private,9, Never-married,6, White, Female,0,0,10,1,0
40, Self-emp-not-inc,11, Married-civ-spouse,8, White, Male,0,0,60,1,0
26, Private,12, Never-married,3, White, Female,0,0,36,1,0
22, Private,12, Never-married,7, White, Male,0,0,45,1,0
29, Private,5, Divorced,9, Black, Female,0,0,40,1,0
31, Private,6, Married-civ-spouse,9, White, Male,0,0,40,1,0
63, Private,8, Married-civ-spouse,11, White, Male,0,0,40,1,0
38, Self-emp-not-inc,9, Married-civ-spouse,3, White, Male,0,0,50,1,1
52, Private,9, Divorced,4, White, Male,0,0,40,1,0
65, Private,10, Widowed,5, White, Female,0,0,40,1,0
24, State-gov,4, Never-married,10, White, Female,0,0,20,1,0
24, Private,10, Never-married,5, Black, Female,0,0,20,1,0
26, Private,10, Never-married,11, White, Male,0,0,65,1,0
49, Private,9, Divorced,1, White, Male,0,0,40,1,0
32, Private,10, Never-married,4, White, Female,0,0,38,1,0
54, Private,4, Married-civ-spouse,9, White, Male,0,0,40,1,0
37, Local-gov,11, Married-civ-spouse,1, White, Male,0,0,40,1,1
45, Private,9, Never-married,9, White, Male,0,0,40,1,0
47, Federal-gov,9, Married-civ-spouse,7, Black, Male,0,0,40,1,1
71, Federal-gov,10, Married-civ-spouse,1, White, Male,20051,0,40,1,1
45, Private,9, Married-civ-spouse,9, White, Male,0,0,44,1,1
46, Private,9, Never-married,10, White, Male,0,0,40,1,0
42, Local-gov,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
60, Private,9, Divorced,5, White, Female,0,0,37,1,0
29, Private,9, Never-married,12, Black, Male,0,0,40,1,0
35, Private,10, Divorced,3, White, Female,7443,0,40,1,0
61, Private,9, Married-civ-spouse,9, White, Male,3471,0,40,1,0
36, Local-gov,9, Never-married,4, Black, Female,0,0,70,1,0
30, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
46, State-gov,9, Married-civ-spouse,4, Black, Female,0,0,40,1,0
23, Private,9, Never-married,4, White, Female,0,0,25,1,0
46, Private,9, Married-civ-spouse,2, Black, Male,0,0,40,1,0
26, Private,14, Never-married,3, White, Female,0,1669,40,1,0
28, Private,10, Divorced,5, White, Female,0,0,40,1,0
55, Private,9, Divorced,11, White, Male,0,0,40,1,0
25, State-gov,13, Married-civ-spouse,12, White, Male,0,0,40,1,1
53, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,1
22, Private,9, Never-married,6, Black, Female,0,0,15,1,0
32, Private,13, Married-civ-spouse,5, White, Male,0,0,44,1,0
41, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
41, Self-emp-not-inc,9, Married-civ-spouse,4, White, Female,0,0,20,1,0
67, Private,9, Widowed,5, White, Female,15831,0,16,10,1
48, Private,9, Divorced,6, White, Female,0,0,30,1,0
21, Private,10, Never-married,5, White, Male,0,0,40,1,0
79, Local-gov,7, Married-civ-spouse,1, White, Male,0,0,7,1,0
62, Private,9, Married-civ-spouse,4, White, Male,0,0,20,1,0
44, Private,4, Married-civ-spouse,9, White, Female,0,0,40,22,0
53, Private,14, Divorced,3, White, Female,0,0,40,1,0
27, Private,9, Married-civ-spouse,7, White, Male,3908,0,35,1,0
22, Private,10, Never-married,3, White, Female,0,0,40,1,0
26, Private,10, Never-married,2, White, Male,0,0,40,1,0
34, Self-emp-inc,14, Never-married,1, White, Female,4787,0,45,24,1
21, Private,9, Divorced,9, White, Male,0,0,40,1,0
39, Self-emp-inc,9, Married-civ-spouse,11, White, Male,5178,0,50,1,1
39, State-gov,10, Separated,1, Black, Female,0,0,30,1,0
40, Private,10, Separated,2, White, Male,0,0,40,1,0
25, Private,9, Never-married,4, White, Male,0,0,40,1,0
41, Private,9, Never-married,11, White, Male,3325,0,50,1,0
19, Private,9, Never-married,2, White, Male,0,0,15,1,0
31, Private,11, Married-civ-spouse,7, White, Male,0,0,30,1,1
23, Private,10, Never-married,8, White, Male,0,0,30,1,0
25, Private,9, Married-civ-spouse,7, Black, Male,0,0,40,1,0
43, Self-emp-not-inc,10, Divorced,6, White, Female,0,880,42,1,0
38, Private,15, Married-civ-spouse,3, White, Male,0,0,60,1,1
18, Private,8, Never-married,4, White, Female,0,0,32,1,0
26, Private,11, Never-married,5, White, Female,0,0,40,1,0
52, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,1887,60,1,1
34, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,55,1,1
51, Self-emp-not-inc,12, Divorced,7, Black, Female,0,0,30,1,0
64, Self-emp-not-inc,13, Married-civ-spouse,5, White, Male,0,0,5,1,0
19, Private,4, Never-married,4, White, Male,0,0,60,1,1
20, Private,9, Never-married,9, White, Female,0,0,42,1,0
41, Private,9, Divorced,6, Black, Female,0,0,40,1,0
38, Private,9, Never-married,2, Black, Male,0,0,40,1,0
39, Private,9, Married-civ-spouse,9, White, Male,0,1887,40,1,1
59, Private,10, Divorced,1, White, Female,0,0,52,32,0
57, Private,10, Divorced,1, White, Female,0,0,50,1,1
28, Private,9, Never-married,3, Amer-Indian-Eskimo, Female,0,0,40,1,0
23, Private,10, Never-married,5, White, Female,0,0,20,1,0
37, Private,10, Married-civ-spouse,11, White, Male,0,0,35,1,1
25, Private,9, Never-married,5, White, Male,0,0,40,1,0
20, Private,9, Never-married,6, White, Female,0,0,40,1,0
51, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,1
41, State-gov,9, Divorced,1, White, Female,0,0,45,1,0
40, Private,10, Divorced,5, White, Female,0,0,24,1,0
24, Private,10, Married-civ-spouse,4, Asian-Pac-Islander, Female,0,0,35,1,0
41, Federal-gov,13, Married-civ-spouse,5, Asian-Pac-Islander, Female,0,0,40,12,1
27, Private,13, Never-married,1, White, Male,0,1876,40,1,0
23, Private,10, Never-married,5, White, Female,0,1617,25,1,0
65, Private,11, Married-civ-spouse,8, White, Male,6767,0,60,1,0
57, State-gov,10, Married-civ-spouse,3, Black, Male,0,0,35,1,1
27, Private,11, Never-married,9, White, Male,0,0,45,1,0
45, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
22, Private,5, Never-married,2, White, Male,0,0,30,1,0
39, Private,9, Divorced,1, White, Female,0,0,38,1,0
28, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,26,0
32, Private,11, Married-civ-spouse,4, White, Male,0,0,60,1,1
53, State-gov,16, Married-civ-spouse,3, White, Male,0,0,40,1,1
69, Private,9, Widowed,5, White, Female,1848,0,12,1,0
32, Private,13, Never-married,1, White, Male,0,0,55,1,1
40, Private,13, Married-civ-spouse,1, White, Male,0,0,75,1,1
43, Private,12, Married-civ-spouse,3, White, Male,0,0,50,1,0
48, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
20, Private,9, Never-married,9, White, Male,0,0,40,1,0
46, Private,9, Separated,11, White, Male,0,0,37,1,0
65, Private,9, Married-civ-spouse,5, White, Male,0,0,20,1,0
50, Self-emp-not-inc,12, Married-civ-spouse,12, White, Male,0,0,20,1,0
41, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
50, State-gov,13, Divorced,5, Black, Female,0,0,37,1,0
29, Self-emp-inc,13, Divorced,3, White, Female,0,0,80,1,0
46, Federal-gov,9, Married-civ-spouse,5, White, Male,0,0,40,1,1
45, Federal-gov,9, Married-civ-spouse,5, White, Male,0,1672,40,1,0
44, Private,10, Married-civ-spouse,7, White, Male,0,0,40,1,0
28, State-gov,14, Married-civ-spouse,3, White, Female,0,0,50,1,1
18, Private,7, Never-married,4, White, Male,0,0,40,1,0
24, Private,7, Never-married,11, White, Male,0,0,40,1,0
31, Private,12, Divorced,11, White, Male,0,0,50,1,1
42, Private,4, Married-civ-spouse,11, Other, Male,0,0,40,1,0
33, Self-emp-inc,9, Widowed,6, White, Female,0,0,40,1,0
19, Private,8, Never-married,2, White, Male,0,0,40,1,0
62, Local-gov,13, Married-civ-spouse,5, White, Female,0,1258,38,1,0
38, Private,12, Married-civ-spouse,11, White, Male,0,0,45,1,0
41, Private,9, Separated,5, Black, Male,2354,0,40,1,0
26, Private,11, Never-married,11, White, Male,0,0,48,1,0
19, Private,9, Never-married,2, White, Male,0,0,10,1,0
44, Federal-gov,10, Never-married,5, White, Male,13550,0,50,1,1
27, Private,10, Never-married,11, White, Male,0,0,50,1,0
62, Private,14, Never-married,3, White, Male,0,0,70,1,0
